Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
8253242879,26/04/2016,4562,3.0400,3.0400,0.0000,1.180,0.490,1.370,0.000,19,14,108,1299,1813
8378563200,26/04/2016,16208,12.8500,12.8500,0.0000,7.510,0.920,4.420,0.000,90,18,161,593,3763
8583815059,26/04/2016,10499,8.1900,8.1900,0.0000,0.070,4.220,3.890,0.000,1,91,214,1134,3093
8792009665,26/04/2016,1321,0.8500,0.8500,0.0000,0.000,0.000,0.850,0.000,0,0,80,1360,1928
8877689391,26/04/2016,11101,8.4300,8.4300,0.0000,1.760,0.130,6.500,0.000,22,3,258,1157,2860
1503960366,27/04/2016,18134,12.2100,12.2100,0.0000,6.400,0.410,5.410,0.000,78,11,243,1108,2159
1624580081,27/04/2016,8367,5.4400,5.4400,0.0000,1.110,1.870,2.460,0.000,17,36,154,1233,1670
1644430081,27/04/2016,3032,2.2000,2.2000,0.0000,0.000,0.000,2.200,0.000,0,0,118,1322,2489
1844505072,27/04/2016,4,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,1,1439,1348
1927972279,27/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2063
2022484408,27/04/2016,10159,7.1300,7.1300,0.0000,1.040,0.970,5.120,0.000,19,20,282,1119,2463
2026352035,27/04/2016,6088,3.7700,3.7700,0.0000,0.000,0.000,3.770,0.000,0,0,286,586,1593
2320127002,27/04/2016,1715,1.1600,1.1600,0.0000,0.000,0.000,1.160,0.000,0,0,82,1358,1481
2347167796,27/04/2016,11423,7.5800,7.5800,0.0000,1.860,0.400,5.320,0.000,26,9,295,623,2194
2873212765,27/04/2016,3516,2.3600,2.3600,0.0000,0.000,0.000,2.360,0.000,46,0,197,1197,1966
3372868164,27/04/2016,7904,5.4200,5.4200,0.0000,1.580,0.630,3.190,0.010,24,13,346,1057,2095
3977333714,27/04/2016,7193,5.0400,5.0400,0.0000,0.000,0.420,4.620,0.000,0,10,176,714,1377
4020332650,27/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1980
4319703577,27/04/2016,10780,7.2300,7.2300,0.0000,0.410,1.920,4.910,0.000,6,47,300,680,2324
4388161847,27/04/2016,11193,8.6100,8.6100,0.0000,0.700,2.510,5.390,0.000,11,48,241,684,3074
4445114986,27/04/2016,7243,5.0300,5.0300,0.0000,2.620,0.030,2.380,0.000,32,1,194,839,2361
4558609924,27/04/2016,9557,6.3200,6.3200,0.0000,1.960,0.890,3.460,0.000,27,14,312,1087,2098
4702921684,27/04/2016,7047,5.7200,5.7200,0.0000,0.090,0.800,4.780,0.000,1,16,238,733,2908
5553957443,27/04/2016,10538,6.8800,6.8800,0.0000,1.140,1.000,4.740,0.000,16,16,206,745,1922
5577150313,27/04/2016,6805,5.1400,5.1400,0.0000,1.810,0.400,2.930,0.000,63,16,190,773,3294
6117666160,27/04/2016,9411,7.1100,7.1100,0.0000,0.000,0.000,7.110,0.000,0,0,458,417,2576
6290855005,27/04/2016,5565,4.2100,4.2100,0.0000,0.000,0.000,4.180,0.030,0,0,287,1153,2743
6775888955,27/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1841
6962181067,27/04/2016,10320,6.8200,6.8200,0.0000,0.550,2.020,4.250,0.000,7,38,279,697,2034
7007744171,27/04/2016,13541,10.2200,9.0600,4.8856,4.270,0.660,5.290,0.000,50,12,337,1041,2830
7086361926,27/04/2016,11107,8.3400,8.3400,0.0000,5.630,0.180,2.530,0.000,55,6,145,829,2693
8053475328,27/04/2016,12422,9.8200,9.8200,0.0000,6.460,0.430,2.930,0.000,60,10,183,1187,2852
8253242879,27/04/2016,10232,8.1800,8.1800,0.0000,6.240,0.230,1.700,0.000,45,5,104,1286,2008
8378563200,27/04/2016,7359,5.8400,5.8400,0.0000,0.330,0.180,5.330,0.000,4,4,192,676,3061
8583815059,27/04/2016,12474,9.7300,9.7300,0.0000,6.600,0.270,2.870,0.000,77,5,129,1229,3142
8792009665,27/04/2016,1758,1.1300,1.1300,0.0000,0.000,0.000,1.130,0.000,0,0,112,900,2067
8877689391,27/04/2016,23629,20.6500,20.6500,0.0000,13.070,0.440,7.100,0.000,93,8,235,1104,3808
1503960366,28/04/2016,13154,8.5300,8.5300,0.0000,3.540,1.160,3.790,0.000,48,28,189,782,1898
1624580081,28/04/2016,2759,1.7900,1.7900,0.0000,0.000,0.200,1.600,0.000,0,5,115,1320,1401
1644430081,28/04/2016,9405,6.8400,6.8400,0.0000,0.200,2.320,4.310,0.000,3,53,227,1157,3108
1844505072,28/04/2016,6907,4.5700,4.5700,0.0000,0.000,0.000,4.560,0.000,0,0,302,1138,1992
1927972279,28/04/2016,1675,1.1600,1.1600,0.0000,0.000,0.000,1.160,0.000,0,0,95,1167,2351
2022484408,28/04/2016,10140,7.1200,7.1200,0.0000,0.410,1.330,5.390,0.000,6,20,291,1123,2296
2026352035,28/04/2016,6375,3.9500,3.9500,0.0000,0.000,0.000,3.950,0.000,0,0,331,626,1649
2320127002,28/04/2016,1532,1.0300,1.0300,0.0000,0.000,0.000,1.030,0.000,0,0,76,1364,1473
2347167796,28/04/2016,5439,3.6000,3.6000,0.0000,0.000,0.000,3.600,0.000,0,0,229,764,1854
2873212765,28/04/2016,7913,5.4100,5.4100,0.0000,2.160,0.340,2.910,0.000,28,7,213,1192,1835
3372868164,28/04/2016,5512,3.7600,3.7600,0.0000,0.000,0.000,3.760,0.000,0,0,385,1055,1972
3977333714,28/04/2016,7114,4.8800,4.8800,0.0000,1.370,0.290,3.220,0.000,15,8,190,804,1407
4020332650,28/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1980
4319703577,28/04/2016,10817,7.2800,7.2800,0.0000,1.010,0.330,5.940,0.000,13,8,359,552,2367
4388161847,28/04/2016,10074,7.7500,7.7500,0.0000,1.290,0.430,6.030,0.000,19,9,234,878,2969
4445114986,28/04/2016,4493,3.0100,3.0100,0.0000,0.000,0.000,3.010,0.000,0,0,236,762,2203
4558609924,28/04/2016,9451,6.2500,6.2500,0.0000,0.020,0.270,5.950,0.000,1,11,367,985,2185
4702921684,28/04/2016,9023,7.3200,7.3200,0.0000,1.130,0.420,5.770,0.000,14,9,232,738,3033
5553957443,28/04/2016,11393,7.6300,7.6300,0.0000,3.710,0.750,3.170,0.000,49,13,165,727,1999
5577150313,28/04/2016,9841,7.4300,7.4300,0.0000,3.250,1.170,3.010,0.000,99,51,141,692,3580
6117666160,28/04/2016,3403,2.6000,2.6000,0.0000,0.000,0.000,2.600,0.000,0,0,141,758,1879
6290855005,28/04/2016,5731,4.3300,4.3300,0.0000,0.000,0.000,4.330,0.000,0,0,255,1185,2687
6775888955,28/04/2016,703,0.5000,0.5000,0.0000,0.060,0.200,0.240,0.000,2,13,15,1410,1993
6962181067,28/04/2016,12627,8.3500,8.3500,0.0000,2.510,0.240,5.590,0.000,38,8,288,621,2182
7007744171,28/04/2016,15128,10.1200,10.1200,0.0000,1.090,0.770,8.260,0.000,16,16,401,1007,2836
7086361926,28/04/2016,11584,7.8000,7.8000,0.0000,2.790,1.640,3.360,0.000,54,48,161,810,2862
8053475328,28/04/2016,15447,12.4000,12.4000,0.0000,9.670,0.390,2.350,0.000,90,9,153,1188,3062
8253242879,28/04/2016,2718,1.8000,1.8000,0.0000,0.670,0.780,0.340,0.000,11,16,20,1393,1580
8378563200,28/04/2016,5417,4.3000,4.3000,0.0000,0.900,0.490,2.910,0.000,11,10,139,711,2884
8583815059,28/04/2016,6174,4.8200,4.8200,0.0000,0.000,1.200,3.610,0.000,0,28,203,1209,2757
8792009665,28/04/2016,6157,3.9400,3.9400,0.0000,0.000,0.000,3.940,0.000,0,0,310,714,2780
8877689391,28/04/2016,14890,11.3000,11.3000,0.0000,4.930,0.380,5.970,0.000,58,8,231,1143,3060
1503960366,29/04/2016,11181,7.1500,7.1500,0.0000,1.060,0.500,5.580,0.000,16,12,243,815,1837
1624580081,29/04/2016,2390,1.5500,1.5500,0.0000,0.000,0.000,1.550,0.000,0,0,150,1290,1404
1644430081,29/04/2016,3176,2.3100,2.3100,0.0000,0.000,0.000,2.310,0.000,0,0,120,1193,2498
1844505072,29/04/2016,4920,3.2500,3.2500,0.0000,0.000,0.000,3.250,0.000,0,0,247,1082,1856
1927972279,29/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2063
2022484408,29/04/2016,10245,7.1900,7.1900,0.0000,0.480,1.210,5.500,0.000,21,40,281,1098,2611
2026352035,29/04/2016,7604,4.7100,4.7100,0.0000,0.000,0.000,4.710,0.000,0,0,352,492,1692
2320127002,29/04/2016,924,0.6200,0.6200,0.0000,0.000,0.000,0.620,0.000,0,0,45,1395,1410
2347167796,29/04/2016,42,0.0300,0.0300,0.0000,0.000,0.000,0.030,0.000,0,0,4,2,403
2873212765,29/04/2016,7365,4.9500,4.9500,0.0000,1.360,1.410,2.180,0.000,20,23,206,1191,1780
3372868164,29/04/2016,9135,6.2300,6.2300,0.0000,0.000,0.000,6.220,0.010,0,0,402,1038,2044
3977333714,29/04/2016,10645,7.7500,7.7500,0.0000,3.740,1.300,2.710,0.000,36,32,150,744,1545
4020332650,29/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1980
4319703577,29/04/2016,7990,5.3600,5.3600,0.0000,0.450,0.790,4.120,0.000,6,18,289,624,2175
4388161847,29/04/2016,9232,7.1000,7.1000,0.0000,0.800,0.890,5.420,0.000,13,16,236,1175,2979
4445114986,29/04/2016,4676,3.1400,3.1400,0.0000,0.000,0.000,3.130,0.000,0,0,226,1106,2196
4558609924,29/04/2016,7833,5.1800,5.1800,0.0000,1.020,1.850,2.310,0.000,15,29,197,1096,1918
4702921684,29/04/2016,9930,8.0500,8.0500,0.0000,1.060,0.920,6.070,0.000,12,19,267,692,3165
5553957443,29/04/2016,12764,8.3300,8.3300,0.0000,2.790,0.640,4.910,0.000,46,15,270,709,2169
5577150313,29/04/2016,7924,5.9200,5.9200,0.0000,2.840,0.610,2.470,0.000,97,36,165,739,3544
6117666160,29/04/2016,9592,7.2400,7.2400,0.0000,0.000,0.000,7.240,0.000,0,0,461,479,2560
6290855005,29/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2060
6775888955,29/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1841
6962181067,29/04/2016,10762,7.1100,7.1100,0.0000,0.820,0.480,5.810,0.000,12,15,369,645,2254
7007744171,29/04/2016,20067,14.3000,13.4200,4.9111,4.310,2.050,7.950,0.000,55,42,382,961,3180
7086361926,29/04/2016,7881,4.9500,4.9500,0.0000,0.490,0.450,4.000,0.000,24,36,182,1198,2616
8053475328,29/04/2016,12315,9.6500,9.6500,0.0000,6.170,0.310,3.170,0.000,58,8,159,1215,2794
8253242879,29/04/2016,6260,4.2600,4.2600,0.0000,1.290,0.540,2.400,0.000,16,14,136,1257,1854
8378563200,29/04/2016,6175,4.9000,4.9000,0.0000,0.250,0.360,4.270,0.000,3,7,172,767,2982
8583815059,29/04/2016,15168,11.8300,11.8300,0.0000,3.900,3.000,4.920,0.000,46,67,258,1069,3513
8792009665,29/04/2016,8360,5.3500,5.3500,0.0000,0.140,0.280,4.930,0.000,6,14,380,634,3101
8877689391,29/04/2016,9733,7.3900,7.3900,0.0000,1.380,0.170,5.790,0.000,18,5,210,1207,2698
1503960366,30/04/2016,14673,9.2500,9.2500,0.0000,3.560,1.420,4.270,0.000,52,34,217,712,1947
1624580081,30/04/2016,6474,4.3000,4.3000,0.0000,0.900,1.280,2.120,0.010,11,23,224,1182,1655
1644430081,30/04/2016,18213,13.2400,13.2400,0.0000,0.630,3.140,9.460,0.000,9,71,402,816,3846
1844505072,30/04/2016,4014,2.6700,2.6700,0.0000,0.000,0.000,2.650,0.000,0,0,184,218,1763
1927972279,30/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2064
2022484408,30/04/2016,18387,12.9100,12.9100,0.0000,0.940,1.400,10.570,0.000,13,23,361,1043,2732
2026352035,30/04/2016,4729,2.9300,2.9300,0.0000,0.000,0.000,2.930,0.000,0,0,233,594,1506
2320127002,30/04/2016,4571,3.0800,3.0800,0.0000,0.000,0.000,3.070,0.000,0,0,234,1206,1779
2873212765,30/04/2016,8452,5.6800,5.6800,0.0000,0.330,1.080,4.260,0.010,5,20,248,1167,1830
3372868164,30/04/2016,5250,3.5800,3.5800,0.0000,1.060,0.090,2.420,0.010,17,4,300,1119,1946
3977333714,30/04/2016,13238,9.2000,9.2000,0.0000,3.690,2.100,3.410,0.000,43,52,194,687,1650
4020332650,30/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1980
4319703577,30/04/2016,8221,5.5200,5.5200,0.0000,0.400,1.610,3.510,0.000,6,38,196,695,2092
4388161847,30/04/2016,12533,9.6400,9.6400,0.0000,0.700,2.000,6.940,0.000,14,43,300,537,3283
4445114986,30/04/2016,6222,4.1800,4.1800,0.0000,0.000,0.000,4.180,0.000,0,0,290,797,2363
4558609924,30/04/2016,10319,6.8200,6.8200,0.0000,0.470,1.890,4.460,0.000,7,29,293,1111,2105
4702921684,30/04/2016,10144,8.2300,8.2300,0.0000,0.320,2.030,5.880,0.000,4,36,263,728,3115
5553957443,30/04/2016,1202,0.7800,0.7800,0.0000,0.000,0.000,0.780,0.000,0,0,84,506,1463
5577150313,30/04/2016,12363,9.2400,9.2400,0.0000,5.830,0.790,2.610,0.000,207,45,163,621,4501
6117666160,30/04/2016,6987,5.2800,5.2800,0.0000,0.000,0.000,5.280,0.000,0,0,343,1040,2275
6290855005,30/04/2016,6744,5.1000,5.1000,0.0000,0.000,0.000,5.090,0.010,0,0,324,1116,2843
6775888955,30/04/2016,2503,1.7900,1.7900,0.0000,0.160,0.160,1.480,0.000,3,9,84,1344,2280
6962181067,30/04/2016,10081,6.6600,6.6600,0.0000,2.240,0.760,3.670,0.000,32,16,237,731,2002
7007744171,30/04/2016,3761,2.5200,2.5200,0.0000,0.000,0.000,2.520,0.000,0,0,200,1240,2051
7086361926,30/04/2016,14560,9.4100,9.4100,0.0000,3.120,1.040,5.240,0.000,42,17,308,584,2995
8053475328,30/04/2016,7135,5.5900,5.5900,0.0000,2.990,0.060,2.540,0.000,27,1,131,1281,2408
8253242879,30/04/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,0
8378563200,30/04/2016,2946,2.3400,2.3400,0.0000,0.000,0.000,2.340,0.000,0,0,121,780,2660
8583815059,30/04/2016,10085,7.8700,7.8700,0.0000,0.150,1.280,6.430,0.000,2,28,317,1093,3164
8792009665,30/04/2016,7174,4.5900,4.5900,0.0000,0.330,0.360,3.910,0.000,10,20,301,749,2896
8877689391,30/04/2016,27745,26.7200,26.7200,0.0000,21.660,0.080,4.930,0.000,124,4,223,1089,4398
1503960366,01/05/2016,10602,6.8100,6.8100,0.0000,2.290,1.600,2.920,0.000,33,35,246,730,1820
1624580081,01/05/2016,36019,28.0300,28.0300,0.0000,21.920,4.190,1.910,0.020,186,63,171,1020,2690
1644430081,01/05/2016,6132,4.4600,4.4600,0.0000,0.240,0.990,3.230,0.000,3,24,146,908,2696
1844505072,01/05/2016,2573,1.7000,1.7000,0.0000,0.000,0.260,1.450,0.000,0,7,75,585,1541
1927972279,01/05/2016,2704,1.8700,1.8700,0.0000,1.010,0.030,0.830,0.000,14,1,70,1355,2411
2022484408,01/05/2016,10538,7.4000,7.4000,0.0000,1.940,0.960,4.500,0.000,25,28,245,1142,2380
2026352035,01/05/2016,3609,2.2800,2.2800,0.0000,0.000,0.000,2.280,0.000,0,0,191,716,1447
2320127002,01/05/2016,772,0.5200,0.5200,0.0000,0.000,0.000,0.520,0.000,0,0,40,1400,1403
2873212765,01/05/2016,7399,4.9700,4.9700,0.0000,0.490,1.040,3.440,0.000,7,18,196,1219,1739
3372868164,01/05/2016,3077,2.1000,2.1000,0.0000,0.000,0.000,2.090,0.000,0,0,172,842,1237
3977333714,01/05/2016,10414,7.0700,7.0700,0.0000,2.670,1.980,2.410,0.000,41,40,124,691,1501
4020332650,01/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1980
4319703577,01/05/2016,1251,0.8400,0.8400,0.0000,0.000,0.000,0.840,0.000,0,0,67,836,1593
4388161847,01/05/2016,10255,7.8900,7.8900,0.0000,1.010,0.680,6.200,0.000,12,15,241,579,2926
4445114986,01/05/2016,5232,3.5100,3.5100,0.0000,0.000,0.000,3.510,0.000,0,0,240,741,2246
4558609924,01/05/2016,3428,2.2700,2.2700,0.0000,0.000,0.000,2.270,0.000,0,0,190,1121,1692
4702921684,01/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2017
5553957443,01/05/2016,5164,3.3700,3.3700,0.0000,0.000,0.000,3.370,0.000,0,0,237,436,1747
5577150313,01/05/2016,13368,9.9900,9.9900,0.0000,5.310,1.440,3.240,0.000,194,72,178,499,4546
6117666160,01/05/2016,8915,6.7300,6.7300,0.0000,0.000,0.000,6.730,0.000,0,0,397,525,2361
6290855005,01/05/2016,9837,7.4400,7.4400,0.0000,0.660,2.750,4.000,0.020,8,95,282,1055,3327
6775888955,01/05/2016,2487,1.7800,1.7800,0.0000,0.480,0.620,0.680,0.000,9,34,50,1347,2319
6962181067,01/05/2016,5454,3.6100,3.6100,0.0000,0.000,0.000,3.610,0.000,0,0,215,722,1740
7007744171,01/05/2016,5600,3.7500,3.7500,0.0000,0.000,0.000,3.750,0.000,0,0,237,1142,2225
7086361926,01/05/2016,12390,8.0700,8.0700,0.0000,2.300,0.900,4.850,0.000,30,15,258,685,2730
8053475328,01/05/2016,1170,0.8500,0.8500,0.0000,0.000,0.000,0.850,0.000,0,0,51,1389,1886
8378563200,01/05/2016,11419,9.0600,9.0600,0.0000,6.030,0.560,2.470,0.000,71,10,127,669,3369
8583815059,01/05/2016,4512,3.5200,3.5200,0.0000,0.780,0.120,2.040,0.000,10,2,117,1311,2596
8792009665,01/05/2016,1619,1.0400,1.0400,0.0000,0.000,0.000,1.040,0.000,0,0,79,834,1962
8877689391,01/05/2016,10930,8.3200,8.3200,0.0000,3.130,0.570,4.570,0.000,36,12,166,1226,2786
1503960366,02/05/2016,14727,9.7100,9.7100,0.0000,3.210,0.570,5.920,0.000,41,15,277,798,2004
1624580081,02/05/2016,7155,4.9300,4.9300,0.0000,0.860,0.590,3.470,0.000,7,6,166,1261,1497
1644430081,02/05/2016,3758,2.7300,2.7300,0.0000,0.070,0.310,2.350,0.000,1,7,148,682,2580
1844505072,02/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1348
1927972279,02/05/2016,3790,2.6200,2.6200,0.0000,1.160,0.300,1.160,0.000,16,8,94,1322,2505
2022484408,02/05/2016,10379,7.2900,7.2900,0.0000,2.610,0.340,4.330,0.000,36,8,277,1119,2473
2026352035,02/05/2016,7018,4.3500,4.3500,0.0000,0.000,0.000,4.350,0.000,0,0,355,716,1690
2320127002,02/05/2016,3634,2.4500,2.4500,0.0000,0.360,0.210,1.880,0.000,5,6,123,1306,1613
2873212765,02/05/2016,7525,5.0600,5.0600,0.0000,0.000,0.210,4.830,0.020,0,7,334,1099,1878
3977333714,02/05/2016,16520,11.0500,11.0500,0.0000,1.540,6.480,3.020,0.000,24,143,176,713,1760
4020332650,02/05/2016,475,0.3400,0.3400,0.0000,0.000,0.040,0.290,0.000,0,11,31,1350,2207
4319703577,02/05/2016,9261,6.2400,6.2400,0.0000,0.000,0.440,5.710,0.000,0,11,344,585,2270
4388161847,02/05/2016,10096,8.4000,8.4000,0.0000,3.770,0.080,4.550,0.000,33,4,204,935,3147
4445114986,02/05/2016,6910,4.7500,4.7500,0.0000,2.210,0.190,2.350,0.000,27,4,200,667,2336
4558609924,02/05/2016,7891,5.2200,5.2200,0.0000,0.000,0.000,5.220,0.000,0,0,383,1057,2066
4702921684,02/05/2016,7245,5.9200,5.9200,0.0000,0.380,1.740,3.760,0.000,5,40,195,1131,2859
5553957443,02/05/2016,9769,6.3800,6.3800,0.0000,1.060,0.410,4.900,0.000,23,9,227,724,1996
5577150313,02/05/2016,7439,5.5600,5.5600,0.0000,1.120,0.350,4.070,0.000,37,20,235,732,3014
6117666160,02/05/2016,4933,3.7300,3.7300,0.0000,0.000,0.000,3.730,0.000,0,0,236,1204,2044
6290855005,02/05/2016,6781,5.1300,5.1300,0.0000,0.000,0.000,5.110,0.020,0,0,268,1172,2725
6775888955,02/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1841
6962181067,02/05/2016,12912,8.5400,8.5400,0.0000,1.200,2.000,5.340,0.000,18,39,313,655,2162
7007744171,02/05/2016,13041,9.1800,8.7200,2.8323,4.640,0.700,3.830,0.000,64,14,250,1112,2642
7086361926,02/05/2016,10052,6.8100,6.8100,0.0000,3.480,0.660,2.660,0.000,66,26,139,737,2754
8053475328,02/05/2016,1969,1.4300,1.4300,0.0000,0.000,0.000,1.430,0.000,0,0,95,1345,1988
8378563200,02/05/2016,6064,4.8100,4.8100,2.0921,0.630,0.170,4.010,0.000,63,4,142,802,3491
8583815059,02/05/2016,8469,6.6100,6.6100,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,2894
8792009665,02/05/2016,1831,1.1700,1.1700,0.0000,0.000,0.000,1.170,0.000,0,0,101,916,2015
8877689391,02/05/2016,4790,3.6400,3.6400,0.0000,0.000,0.000,3.560,0.000,0,0,105,1335,2189
1503960366,03/05/2016,15103,9.6600,9.6600,0.0000,3.730,1.050,4.880,0.000,50,24,254,816,1990
1624580081,03/05/2016,2100,1.3700,1.3700,0.0000,0.000,0.000,1.340,0.020,0,0,96,1344,1334
1644430081,03/05/2016,12850,9.3400,9.3400,0.0000,0.720,4.090,4.540,0.000,10,94,221,1115,3324
1844505072,03/05/2016,4059,2.6800,2.6800,0.0000,0.000,0.000,2.680,0.000,0,0,184,1256,1742
1927972279,03/05/2016,1326,0.9200,0.9200,0.0000,0.730,0.000,0.180,0.000,10,0,17,1413,2195
2022484408,03/05/2016,12183,8.7400,8.7400,0.0000,3.990,0.460,4.280,0.000,72,14,250,1104,2752
2026352035,03/05/2016,5992,3.7200,3.7200,0.0000,0.000,0.000,3.720,0.000,0,0,304,981,1604
2320127002,03/05/2016,7443,5.0200,5.0200,0.0000,1.490,0.370,3.160,0.000,20,10,206,1204,1878
2873212765,03/05/2016,7412,4.9800,4.9800,0.0000,0.060,0.250,4.660,0.010,1,6,363,1070,1906
3977333714,03/05/2016,14335,9.5900,9.5900,0.0000,3.320,1.740,4.530,0.000,47,41,258,594,1710
4020332650,03/05/2016,4496,3.2200,3.2200,0.0000,0.000,0.000,3.150,0.050,0,0,174,950,2828
4319703577,03/05/2016,9648,6.4700,6.4700,0.0000,0.580,1.070,4.830,0.000,8,26,287,669,2235
4388161847,03/05/2016,12727,9.7900,9.7900,0.0000,1.130,0.780,7.880,0.000,18,18,306,984,3290
4445114986,03/05/2016,7502,5.1800,5.1800,0.0000,2.480,0.110,2.580,0.000,30,2,233,725,2421
4558609924,03/05/2016,5267,3.4800,3.4800,0.0000,0.600,0.280,2.600,0.000,21,10,237,1172,1953
4702921684,03/05/2016,9454,7.6700,7.6700,0.0000,0.000,0.000,7.670,0.000,0,0,313,729,3145
5553957443,03/05/2016,12848,8.3900,8.3900,0.0000,1.500,1.200,5.680,0.000,26,29,247,812,2116
5577150313,03/05/2016,11045,8.2500,8.2500,0.0000,4.520,0.150,3.570,0.000,97,8,212,580,3795
6117666160,03/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1496
6290855005,03/05/2016,6047,4.5700,4.5700,0.0000,0.000,0.000,4.570,0.000,0,0,240,1200,2671
6775888955,03/05/2016,9,0.0100,0.0100,0.0000,0.000,0.000,0.010,0.000,0,0,1,1439,1843
6962181067,03/05/2016,12109,8.1200,8.1200,0.0000,1.740,2.040,4.330,0.000,21,36,267,654,2072
7007744171,03/05/2016,14510,10.8700,9.7100,4.9124,4.480,1.020,5.360,0.000,58,31,330,1021,2976
7086361926,03/05/2016,10288,6.7600,6.7600,0.0000,2.740,0.850,3.160,0.000,57,36,152,761,2754
8053475328,03/05/2016,15484,11.9000,11.9000,0.0000,8.390,0.930,2.590,0.000,87,22,165,1166,3023
8378563200,03/05/2016,8712,6.9100,6.9100,2.2531,1.340,1.060,4.500,0.000,71,20,195,822,3784
8583815059,03/05/2016,12015,9.3700,9.3700,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,3212
8792009665,03/05/2016,2421,1.5500,1.5500,0.0000,0.000,0.000,1.550,0.000,0,0,156,739,2297
8877689391,03/05/2016,10818,8.2100,8.2100,0.0000,1.390,0.100,6.670,0.010,19,3,229,1189,2817
1503960366,04/05/2016,11100,7.1500,7.1500,0.0000,2.460,0.870,3.820,0.000,36,22,203,1179,1819
1624580081,04/05/2016,2193,1.4300,1.4300,0.0000,0.000,0.000,1.420,0.000,0,0,118,1322,1368
1644430081,04/05/2016,2309,1.6800,1.6800,0.0000,0.000,0.000,1.660,0.020,0,0,52,1388,2222
1844505072,04/05/2016,2080,1.3700,1.3700,0.0000,0.000,0.000,1.370,0.000,0,0,87,1353,1549
1927972279,04/05/2016,1786,1.2400,1.2400,0.0000,0.000,0.000,1.240,0.000,0,0,87,1353,2338
2022484408,04/05/2016,11768,8.2900,8.2900,0.0000,2.510,0.930,4.850,0.000,36,27,272,1105,2649
2026352035,04/05/2016,6564,4.0700,4.0700,0.0000,0.000,0.000,4.070,0.000,0,0,345,530,1658
2320127002,04/05/2016,1201,0.8100,0.8100,0.0000,0.000,0.000,0.810,0.000,0,0,52,1388,1426
2873212765,04/05/2016,8278,5.5600,5.5600,0.0000,0.000,0.000,5.560,0.000,0,0,420,1020,2015
3977333714,04/05/2016,13559,9.4400,9.4400,0.0000,1.810,4.580,2.890,0.000,14,96,142,852,1628
4020332650,04/05/2016,10252,7.3500,7.3500,0.0000,0.670,1.040,5.580,0.000,13,46,346,531,3879
4319703577,04/05/2016,10429,7.0200,7.0200,0.0000,0.590,0.580,5.850,0.000,8,13,313,1106,2282
4388161847,04/05/2016,12375,9.5200,9.5200,0.0000,2.790,0.930,5.800,0.000,35,21,251,632,3162
4445114986,04/05/2016,2923,1.9600,1.9600,0.0000,0.000,0.000,1.960,0.000,0,0,180,897,2070
4558609924,04/05/2016,5232,3.4600,3.4600,0.0000,0.000,0.000,3.460,0.000,0,0,252,1188,1842
4702921684,04/05/2016,8161,6.6200,6.6200,0.0000,0.340,0.730,5.540,0.000,4,15,251,757,3004
5553957443,04/05/2016,4249,2.7700,2.7700,0.0000,0.000,0.000,2.770,0.000,0,0,224,651,1698
5577150313,04/05/2016,5206,3.8900,3.8900,0.0000,1.560,0.250,2.080,0.000,25,9,141,631,2755
6117666160,04/05/2016,2997,2.2600,2.2600,0.0000,0.000,0.000,2.260,0.000,0,0,156,1279,1902
6290855005,04/05/2016,5832,4.4100,4.4100,0.0000,0.000,0.000,4.400,0.010,0,0,272,1168,2718
6775888955,04/05/2016,0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0,0,0,1440,1841
